id,label,split,text
156,1,train,". . . or type on a computer keyboard , they 'd probably give this eponymous film a rating of `` 10 . '' After all , no elephants are shown being killed during the movie ; it is not even implied that any are hurt . To the contrary , the master of ELEPHANT WALK , John Wiley ( Peter Finch ) , complains that he can not shoot any of the pachyderms -- no matter how menacing -- without a permit from the government ( and his tone suggests such permits are not within the realm of probability ) . Furthermore , the elements conspire -- in the form of an unusual drought and a human cholera epidemic -- to leave the Wiley plantation house vulnerable to total destruction by the Elephant People ( as the natives dub them ) to close the story . If you happen to see the current release EARTH , you 'll detect the Elephant People are faring less well today ."
157,1,train,"To be honest I watched this movie only because of my pubert needs . I mean , I could n't get women at my age ( I was 9 or 10 ) so I thought watching Elvira 's cleavage was the closet thing to sex . I ended up having a great time with this cult classic about horror comedy , Halloween parties , sassy humor , and some sexy evil displayed by Elvira . They just do n't make movies like this anymore ... It had the feeling of an amateur effort mixed with a late night cable talk show host style . The truth is that it generated plenty of fans because of it 's humor and the ability to perform by Cassandra . This is classic that reminds me of the good days of USA Up All Night ."
158,1,train,"This movie is a true masterpiece , it really is . It 's rare you come across such a heartwarming flick , full of fun , laughter , heartbreak , and with a little drama to keep you on your toes . A true family film , Homeward Bound tells the story of three brave pets , who set out to cross the Rocky Mountains in an attempt to find their owners , following the changes they go through and the obstacles they encounter along the way . One of the truly stunning things about this movie is its ability to give animals human personalities - the voice acting is that good . Shadow is a wonderful character , old , wise and brave , and watching him trying to save Sassy in the river was a very powerfully moving moment . Chance - who would n't love a dog like Chance ? He 's got to be the most mischievous and lovable pup ever shown on the big screen . And Sassy is very witty for a cat - she had me in stitches when she was mocking the keeper ; 'Here kitty kitty kitty ... not on your life , chubby . ' There were also lots of well made emotional scenes , such as Sassy going over the waterfall ( I was truly scared for her ) , Shadow falling in the ditch ( almost in tears ) and then the fantastic ending , when all three pets return home ... including good old Shadow ! A favourite for all time - anyone who does n't like this film must just not like animals . Rent it or buy it now , and it 'll leave you with happy memories that 'll last a lifetime ."
159,1,train,This is sad this movie is the tops this should at least be in the top 250 movies here . This is still the best Action movie ever done . The action movies of today are badly done The actors and action directors do not no how to do it fighting and stunts properly . only some no how to do it mostly from Hong Kong like Jackie Chan . The stunts are so clever and wild i do not think we will see the likes of ever . The start where Chan and his team go down the hill car chase through the hill town is just amazing . The end fight stunts are for me the best fight stunts ever put to film . The end stunt sliding down the pole crashing through the glass Jackie was badly hurt .
160,1,val,"I 've never seen many online movies in most of my life , but if I 'd pick any of them , I 'd pick Spatula Madness , A clever reference to most movies like star trooper ( etc . ) , using a camera , and wits of steel , Jason Steele mastered the art of turning a normal image into a painting , and then putting it all together with frame-by-frame animation to get a world inhabited by spatulas . the story begins at the middle , hows that for directors delight ? then the middle is at the beginning , and so on , when I first watched it , I expected a soggy pixely look , but Jason , Like me , Loves looks , so took every detail to the max . although I do n't recommend it for children , or would anybody besides me like it , but please search it up on the net ( its a short film , look up film cow ) , its style reminds me of south park , but less violent . 10 for the look , 6 for the laughs , and 6 for the story , it all comes to a 10/10 , good work Jason Steele , I 'm anxious to see the movie ."
161,1,train,"If you 're a fan of film noir and think they do n't make 'em like they used to , here is your answer -they just do n't make 'em in Hollywood anymore . We must turn to the French to remember how satisfying , subtle and terrific a well-made film from that genre can be . Read My Lips is a wonderfully nasty little gift to the faithful from director Jacques Audiard , featuring sharp storytelling and fine performances from Emmanuelle Devos and Vincent Cassel . The basic plot could have been written in the 40 's : dumb but appealing ex-con and a smart but dowdy femme fatale ( who turns out to be ruthlessly ambitious ) discover each other while living lives of bleak desperation and longing , manipulate each other to meet their own ends , develop complex love/hate relationship , cook up criminal scheme involving heist , double crosses , close calls and lots of money . All action takes place in depressing , seedy and/or poorly lit locations . Audiard has fashioned some modern twists , of course . The femme fatale is an underappreciated office worker who happens to be nearly deaf and uses her lip reading ability to take revenge on those who marginalize her . And where you might expect steamy love scenes you discover that both characters are sexually awkward and immature . Add in a bit of modern technology and music and it seems like a contemporary film , but make no mistake - this is old school film noir . It 's as good as any film from the genre and easily one of the best films I 've seen all year ."
162,1,train,"I 'm no fan of newer movies , but this one was a real pleasure to watch . Adults and children could watch it together - how unusual ! My aunt liked it , too . It had laughter , tears , love , adventure , special effects , good actors - and a talking parrot . It reminded me of a favourite , The Wizard of Oz . The hero , Paulie , an intelligent parrot , is separated from his home and family and goes through many adventures , temptations and disappointments , always keeping in mind his resolution to find his friend , Marie . Highly recommended ."
163,1,train,"Richard Linklater 's beautifully directed mixture of youthful romance and Paris travelogue is one of the 90 's best thinking person 's romantic movies . Julie Delpy turns in one of the decade 's most engaging performances as the Parisian lass who spends a day with stranger-on-a-train Ethan Hawke . The dialogue ( and there is oodles of it ) is sometimes meandering and overly precious , but this portrait of two young wannabe-lovers making a romantic , intellectual , and spiritual connection to one another is full of wonderfully amusing , touching and insightful moments ."
164,1,train,"This film is available from David Shepard and Kino on the Before Hollywood There Was Fort Lee , NJ , although that is a shortened version with just the `` behind-the-scenes movie sections . I 'm not sure if Blackhawk Films only had a film print of these parts , or they edited out the other scenes . The original Blackhawk version was retitled A Movie Romance . The complete feature does survive , but the preprint for this version had some nitrate decomposition , and a couple of sections looked bad , so that may be why Blackhawk 's version was edited . Directed by Maurice Tourneur , the film has Tourneur playing himself , or more likely a caricature of himself . Supposedly , director Emile Chautard and future director Joseph von Sternberg also can be spotted . Country lass Mary ( Doris Kenyon ) longs for a romantic man to sweep her off her feet . She dreams of a troubadour that will woo her , but is constantly interrupted by the only available local boy , Johnny Applebloom . Meanwhile , a film company from New York ( actually New Jersey ) is filming a western in the countryside . Mary sees an Indian ( in full headdress ) and raises an alarm -- spoiling a scene that the movie company is filming . She is immediately attracted to the dashing film star Kenneth Driscoll ( Robert Warwick ) . He encourages her to leave her home and try to become an actress in the big city . When she arrives at the studio , she discovers that everything about the movies is fake . The doors and walls are just flats that are hastily assembled for the set . That lanky walk of the western hero or the happy skip of the heroine are just acting too . The sets are on a big revolving stage , so the angle of the sun can even be manipulated . The black attendant at the studio signs all the movie stars ' `` autographed '' photos . The signs on the wall say `` Positively No Smoking '' , but everybody smokes anyway . Even the titles of the film ( which are illustrated nicely ) emphasize everything fake about the movie-making life . Movie star Driscoll is just as disenchanted with the ho-hum of everyday film-making . He makes a temporary split from girlfriend Vivian ( June Elvidge ) to pursue this `` exciting '' country girl . His plans are dashed when Mary 's screen-test is a stinker . We do n't get to see the actual film , but only the audience 's pained reactions to it . Mary is devastated , but she does n't want to admit to everyone back home that she was a failure , so she continues to see Driscoll and we she has lunch with him in the studio cafeteria along with other extras dressed as policemen , soldiers , cowboys , etc . Mary decides to stay with Driscoll . At a party with their movie `` friends '' , she agrees to marry him although there is not much love between them . Surprisingly , her mother appears , with a cake especially for Mary 's birthday . This causes Mary to re-evaluate her future . This film has all kinds of fascinating scenes of studios , movie sets , dressing rooms , editing rooms , etc . If you 've always wondered what went on behind the scenes when a silent film was being made , this movie peeks behind the curtain ."
165,1,train,"Peter Jacksons version ( s ) are better films overall from objective point of view . That being said , they are not my favorite screen versions of Lord Of The Rings , and let me explain why . Firstly , the acting of the on-screen characters is just too ordinary and uninspiring with Jackson 's LOTR . The whole cast is too run of the mill . `` Are you claiming that those silly cartoon characters of Ralph Bakshi version are better actors than real people ? '' one could ask . Well , they are not really silly ( save for Hobbits , later about them ) and they certainly pack more personality than Jackson 's party - even with much more limited dialogue time . And that is because of superior _voice_ acting of the Bakshi 's LOTR . Take Aragorn for example . In this version his voice is deep and charismatic with full of authority ( Aragorn the lord ) and with a seasoned rasp ( Aragorn the ranger ) . This is due to John Hurt 's brilliant voice acting . Compare that to Viggo Mortensen 's rather high pitched sound with no soul and the duel gets quickly uneven : Hurt beats Mortensen hands down . And then there is Gandalf . Probably the most dominating ( and the most popular ) character in the whole saga . In this Bakshi version Gandalf ( William Squire ) is a real wizard . And by that I do n't mean he shoots bolts from his fingertips ( he does not ) , but his presence is just captivating . He is a mystical , powerful and can switch from gentle old man to a scary person with ease . Add to that his looks : Tall , old as the ancient oak , beard long as his body , sharp eyes , wizardy hook nose and of course , the classical wizard hat . A Perfect Gandalf , just like in the books . Ian McKellen 's Gandalf in the other hand , is simply just too boring . He looks too human , sounds too human , acts too human and wears no hat or wields no sword . Yes a sword . In this Bakshi version Gandalf scores couple of bloody orc kills with his sword ( as he did in the books ) . And those are stylish slow motion kills . Gandalf is not a power to be messed with . And it must be noted , that while I 'm sad to say this , the great Christopher Lee did n't bring Saruman alive . Fraser Kerr in this movie did , even with a very limited screen time and lines . Before I move completely to visual aspects of the movie , it must be mentioned that the voice acting and the general presenation of the Orcs are also superior to Jackson 's pretendeous bad guys . Bakshi 's orcs taunt their enemies ( or each other ) constantly with growls , screams and nasty language . They are more believable as monsters and are more faithful to the book in my opinion . And finally , the Black Riders - or the Nazgul . Those ultimate bad guys are scary ghosts in this one - not just some riders wearing black . And they speak with haunting voice , which mesmerizes their victim . My favorite scene in the film is when the Nazgul are chasing Frodo near the river . While Peter Jackson could n't do anything but show the riders simply chasing the party , Bakshi throws in a nightmarish dream with some cool slow motion scenes and thundering sky . But as much I like this film more than Jackson 's , the latter are , if only technically , still better . And that is because of some key visuals . As you know Bakshi LOTR features a mixture of animated characters ( all hobbits and the main cast ) and real actors covered with paint . I do n't really have a problem using real people in animation this way , but they just do n't fit very well with traditional cartoon figures . This is especially true with humans ( Riders of Rohan , tavern people etc . ) Orcs are different matter , since they are meant to look very distinctive from other characters . Orcs , while played by humans with animation mix , look far superior to Jacksons version . They have brownish-green skin , shiny red eyes , flat face and pointed teeth . Biggest screw up in this films visuals , howerver , are the Hobbits . While I prefer almost every character in Bakshi version compared to Jackson , the latter has clearly superior Hobbits , in fact they are perfect . With Bakshi you get some irritating and rather poorly drawn humanoid Disney bambies . And you are forced to spend a lot of movie time with them , so be warned . Again , the voice acting is OK with them too , but the actors mouths can not save the `` immersion damage '' made by these little weasels . Well , I never really liked those halflings anyway . General failures in the Bakshi script are well known . Limited playing time ( with limited budget ) and a lot of missing scenes . So while this film covers nearly half of the story , it does n't do it in extensive detail compared to Jackson 's version . In a summary the Ralph Bakshi version of LOTR has a superior : -overall atmosphere ( it feels more like Middle-Earth ) -overall voice acting -music ( I really dig the fantasy score by Kont & Rosenman ) -Gandalf -Aragorn ( One of the John Hurt 's finest roles ) -King Theoden -Orcs -Black Riders -Elrond ( He 's not some fairy hippie in this one ! ) While Jackson version is better : -because it covers the whole story -overall visuals and special effects -Gollum/Smeagol -Balrog -Hobbits Lord of the Rings by Ralph Bakshi , even with it 's well known shortcomings , is one of the best animation films ever made and it captures the atmosphere of Tolkien 's fantasy world very well , if not perfectly . I 'll give it a score of 8½ out of 10 ."
166,1,train,"I saw `` Brother 's Shadow '' at the Tribeca Film Festival and found myself still thinking about it two days later . The story of a prodigal son ( Scott Cohen ) returning to his family 's custom furniture business after a stint in jail , it offers all the necessary qualities of a solid drama -- memorable characters ; sharp , observant dialog ; sensitive use of the camera by a filmmaker who thinks visually . But more than that , it presents something that is all too rare at the multiplex these days : the uncompromising vision of a mature sensibility . The talent of director-screenwriter Todd S. Yellin seems to emerge full-blown , but we get the sense he ( like his protagonist ) has paid his dues . He knows how real people struggle in this world , and he knows how we yearn to see -- or at least , to experience vicariously -- success . Yet Yellin respects his audience too much to blow happy smoke up our rear ends . In the end , we see that Jake 's triumph does n't lie in commissions , or even in the esteem of his family , but in `` the work '' he could n't abandon if he tried . It 's an essential theme in a world ( and especially a movie industry ) that ca n't rise above `` the bottom line '' . This film deserves a wide audience ."
167,1,train,"This is very much not the sort of movie for which John Wayne is known . He plays a diplomat , a man who gets things done through words and persuasion rather than physical action . The film moves with a quiet realism through its superficially unexciting story . For the open-minded , the patient and the thoughtful , this movie is a rich depiction of an intriguing part of history . There are two intertwining stories . The big story is of internalised , isolationist Japan and externalised , expansionist America clashing when their interests conflict . The small , human , story is of an outsider barbarian ( Wayne ) and a civilised Geisha 's initial hostility and dislike turning to mutual respect and love . The human story is a reflection of the greater story of the two nations . The movie is very well done and all actors play their roles well . The two lead roles are performed to perfection . John Wayne is excellent as Townsend Harris , striking exactly the right blend of force and negotiation in his dealings with the Japanese . Eiko Ando is likewise excellent as the Geisha of the title , charming and delightful . The interaction between her character and John Wayne 's is particularly well portrayed . This is exactly how these two individuals ( as they are depicted in the film ) would have behaved . The script is very well written . It lacks all pomposity . and is a realistic depiction of the manner in which the depicted events may have occurred . The characters are real people , not self-consciously `` great '' figures from history . Furthermore , the clash of cultures and interests is portrayed with great skill and subtlety . Indeed , the clash of a traditionalist , and traditionally powerful , isolationist Japan and a rising , newly powerful nation from across the ocean is summarised very well in one exchange between John Wayne and the local Japanese baron . Wayne complains that shipwrecked sailors are beheaded if they land in Japan , and that passing ships can not even put into port for water . The Baron responds that Japan just wants to be left alone . Wayne 's character replies that Japan is at an increasingly important crossroads of international shipping , and that if things continue as before the nation will be regarded as nothing more than a band of brigands infesting an important roadway . A very real summary of the way in which the two countries each saw themselves as being in the right , and saw the other as being in the wrong . The resultant clash between two self-righteous peoples with conflicting interests has its reflections throughout history , a continuing theme that echoes into the present and on into the future . Cinematography and the depiction of mid-nineteenth century Japan , before the accelerated growth towards industrialisation that was to follow later in the century , is excellent . A visual treat , and an enlightening insight into Japan 's ancient civilisation . I highly recommend anyone , whether a John Wayne fan or not , to watch this film if you get the chance . Just be aware that it is n't an action film . It is a representation of an interesting place and time in history , and a slow-boiling love story which ( much to their surprise ) comes to dominate the personal lives of the two main characters . Watch this film on its merits , without preconceptions , allow yourself to be immersed in its story , and you will thoroughly enjoy it . All in all , an excellent film ."
168,1,train,"Good film . Tells a boyish fantasy story , telling us how trapped we are in social situations and what kind of extreme measures one has to take to behave differently . Or at least the feeling : that you have to break every rule if you are to break one . If you wanted to express love for someone you do n't know , how would you do it without creating a pressing social situation ? Also it 's about the fascism of deciding over others cultural life , of what kind of culture that is jammed down our throats . What gives Disney or FOX or the suicide bomber the right to decide what is our choice . Are one not allowed to drink the morning coffee by one self . Do we have to listen to the NRJ shouting , see the stupid tabloid headlines and the street commercials before we even have had our morning coffee ?"
169,1,train,"I absolutely LOVED this movie when I was a kid . I cried every time I watched it . It was n't weird to me . I totally identified with the characters . I would love to see it again ( and hope I wont be disappointed ! ) . Pufnstuf rocks ! ! ! ! I was really drawn in to the fantasy world . And to me the movie was loooong . I wonder if I ever saw the series and have confused them ? The acting I thought was strong . I loved Jack Wilde . He was so dreamy to an 10 year old ( when I first saw the movie , not in 1970 . I can still remember the characters vividly . The flute was totally believable and I can still 'feel ' the evil woods . Witchy poo was scary - I would n't want to cross her path ."
170,1,train,"Saw this today with my 8 year old . I thought it was cute . I agree with the other poster that it was n't anything like the book that I can remember , but we still enjoyed it . All of the kids are pretty good and all in all pretty entertaining . Billy is the new kid who accepts a dare by the school bully to eat 10 worms in a day . If he loses he has to walk down the hall at school with worms in his pants . The beginning of the movie is set up to show that Billy has a VERY weak stomach and pukes at almost anything . Hilarity ensues with a bunch of different way to cook the worms . Good message about standing up to bullies and of course , a sappy happy ending ."
171,1,val,"I was pleased with the cast of reputable players . The story is one of standing up for a cause , even if you are at personal risk in doing so . In a time where violence and pain are often in the movie forefront , this movie focuses on the old fashioned good cop . Although similar plots have been done repeatedly , these guys pull it off well . Kick back and enjoy . Dennehy is a master of taking over a movie ."
172,1,train,"Brendan Filone is the absolute best character in The Sopranos . he died by getting shot in the eye . This was the best and well orchestrated scene ever in the Sopranos . Brendan Filone is too good . Brendan Filone shall haunt Uncle Junior in his dreams until Uncle Junior ca n't take it anymore . Brendan Filone is the best character . Brendan Filone was killed in episode # 3 , Denial , anger , acceptance . But his legacy will live on forever . Brendan Filone is the best character on Sopranos ! Brendan Filone is the best character ever . I recommend this show to anyone who likes Drama and wants to see good death scenes and great directing and producing , because it does n't get any better than this series . Brendan Filone is the best ."
173,1,train,"Any film in the early days of Orson Welles is a triumph all the way to The third Man with Joseph Cotton . He is also wonderful in a Touch Of Evil . Please see them all ! He tends to get pompous and self serving in films like F is for Fake , really stupid waste of film.Do n't waste your time watching it . it is really ignorant . Orson Welles is a film icon and anyone studying film should see everything he has filmed . All his leading ladies are tremendous but in the end Welles became a fat drunk , like his character in A Touch Of Evil ! For some reason Orson Welles had a way with women , I see how he could be considered attractive in his youth , not like Gary Cooper or Joseph Cotton , or Cary Grant , John Wayne , I could go on and on but I digress ... and because I am a woman , I can see the attraction to him . He ( Orson Welles ) is one of the last true film makers and unless you count the film-makers of today : Tarantino , Scorscese , Spike Lee , most of the film makers just do n't measure up to the film makers of the Forties ! I know there are many more great film makers of today but in such a short amount of time I ca n't name them all . No Offense to any of the great film makers of this millennium ! August 21,2006 . Please remind me of some current up and coming film makers , I do n't want to be stuck in the past ! I love some of the films out now , but rarely are there any that I would put on a `` 100 best '' list.. `` Hustle and Flow '' was great , so was `` Fargo '' , and `` Oh , Brother , where art thou , '' from a line in Sullivan 's travels ; another fine film from the forties ! Can anyone give me a best list for the 90 's and on up to 2006 ? I would like to know who to watch ! Thank you ! Also Props to this website ! Where else can you plug a film or boo it ! i love the ranting and raving from regular folks like me who can say what I want and I promise not to spoil any film for someone who has n't seen it yet !"
174,1,train,"This was a great romantic comedy ! Historically inaccurate ( Einstein had no nieces or nephews as noted elsewhere in IMDb ) but he made a great matchmaker . He brought together two very nice people played by two of the best actors working . The supporting cast ( Lou Jacobi , Joseph Maher , Gene Saks , Stephen Fry , etc . ) all clicked on screen and made this a great viewing experience . The fact he drove a car to get around seems to contradict all those images and posters of him riding a bicycle to get around . And did he wear socks in one scene ... reportedly , the professor never wore socks ! ( Two new entries for the IMDb goofs section . ) Historical inaccuracies and inconsistencies aside , this was a great movie to watch with a great cast . I give it an 8 !"
175,1,train,"That 70s Show is the best TV show ever , period . It 's up there with the Andy Griffen Show , Saturday Night Live , and The Simpsons in my book . That 70s Show continued on for 8 seasons , all of which focus around a group of teenagers/young adults dealing with relationships , separating from their parents , and their overall futures . The two main characters , Eric and Donna , are two teenagers living next door to each other . They have been living next door to each other for most of their lives , and just begin to feel more feelings for each other at the beginning of the first season . A large amount of the show revolves around how their relationship is working . Two other characters , Red and Kitty , are Eric 's parents . Red was in the service , so he really pushes Eric around . Kitty is just the opposite . Even though she drinks heavily , she treats Eric and his friends with a lot of care . Bob , their neighbor , is obviously Donna 's Dad . Bob giggles around with several different women throughout the coarse of the show 's story . Bob also annoys Red to his full extent . The remaining character , Hyde , Kelso , Fez , and Jackie , are Eric 's friends . They also play a major role in the show 's story . Well , the First Season is great . This is when the characters are beginning to feel new things for each other . The First Season is original , funny , and enjoyable . The Second Season is good , although it is n't as good as the first . It is a basic continuation of the First . Eric and Donna are together , and everything is working out great . The Third Season is my favorite . It went back and captured the First Season feel and humor . I also think that the character chemistry improved a bunch , making the show all that more fun to watch . The Fourth Season is n't near as good . Eric and Donna Arne't together in this one , making the show slightly less pleasurable . It is still funny , although I did n't enjoy it as much as the previous seasons . The Fifth Season is the last season I enjoyed all the way through . It is the gang 's Senior Year , so that really helps with the story . The Fifth Season also had the best ending out of all the seasons . The Sixth Season is good for the most part . It is extremely funny , although it does n't capture the feel that the other seasons did . The gang is out of High School , so I believe that it did n't hit the teen feel that the previous seasons did . I also did n't like the last three or four episodes considering that they had a major drama feel to them . The Seventh Season captures the same feel that the 5th season had in a way , although it did n't do it all the way . I enjoyed the Seventh Season as I did all the others , and the ending is great . The Last Season flat out sucked . Eric was n't in it , which ruined it . Kelso was n't in it for the most part either , which did n't help . I hated the Eighth Season up until the last episode . I thought that the last episode was really good , and a fitting ending to the series . So overall , if you enjoy comedy , give That 70s Show a try . They stopped making new episodes , but it is still on TV a bunch . I also recommend buying Seasons 1-7 . It is up to you if you want to buy Season 8 ."
176,1,train,"Of those comments here before mine , I mostly agree with Edyarb 's . The story and the script apparently had potential to be funny , but though managing at some points , in other places it failed . You could see them wanting to make a joke , but no one in the audience laughed . ( Also agree with Edyarb 's view on the end credits : leave it normal or make it cool , but not what they 've done now . ) OK , that gives a more negative feeling than what I actually had watching the movie . I enjoyed it ; it was pleasant entertainment for a night and definitely did n't feel like a waste of money to get the ticket . The best jokes are the ones that go a little bit outside of the expected and are fairly mature , like Luke Wilson 's character Matt asking the super chick `` P*nis or bed ? '' when she told him she 'd `` get him a new one '' after a wild night in bed , ending up breaking the bed and leaving Matt sore . I can not , however , agree with bgs1614 , who says that the film could earn an ' R ' rating - there was absolutely nothing in the film to justify that . Some sexual acts yes , but nothing explicit , only humorous , and no nudity whatsoever . ( Maybe he was at a prescreening that showed more ... ? ) I 'd like to compare this to two recent films I went to see with no expectations whatsoever : Superman Returns and Click . I did n't really expect anything from either one - I was a big fan of the original Superman films and the trailer for Click only showed it as a potentially chauvinistic ( which I would n't oppose ) film . Superman surprised me with actually having me feel good ( goosebumps ! ) about seeing his first heroic deed , like seeing a long lost friend and feeling happy about it . But for the rest of the story I 'd rather watch My Super Ex-girlfriend , at least it offers some surprises . Click again was a TOTAL surprise , much better and deeper than the trailer and about five minutes away from being a really excellent movie . The jokes also work much better than in Ex-girlfriend , both the naughty ones and the more advanced ones . Anyway , the only reason I compared these three films is that they are the three last ones I 've seen , within a very short period , and also because I went to all of these with basically no expectations at all . I 'd rank them Click , Girlfriend , Superman ."
177,1,train,"Was the script more fitting for a 30 minute sitcom ? Yes , but they still make it work ! I thought the actors did a fantastic job with an otherwise bland script , especially Jack Black and Christopher Walken . Most people on the board seem to really hate this film . I personally ca n't see how that could be , but Envy is just one of those film that you either love it or hate it . Much like Napoleon Dynamite and every Leslie Neilsen movie ever made . You either think it 's one of the worst movies ever made or one of the funniest . Do n't avoid this movie because of the reviews . Watch it and see if you 're one of the ones who really like it ! If you do , I guarantee it 's worth your money . If you do n't like it ... well , now you know ."
178,1,train,"This movie is a great mocumentary . It follows the rap group , NWH , made up of Ice Cold , Tasty Taste and Tone Def through their unique path to gangster rap highs , lows and back to highs . Through trouble with women , egos , cops and whitey , this group gets to the top of the gangster rap world , as this movie goes to the top of mocumentaries . I know everybodies favorite mocumentary is This is Spinal Tap , for very good reason , however I think that if in the right mood , this movie is simply better . The laughs never end , even for someone not into the rap culture . I 'm a white guy , that has no interest in rap music , culture or anything else associated with it , however I love this movie . Rusty Cundeif , who wrote the screenplay , songs and starred in it showed great potential and it is a shame that I have n't seen him since Fear of a Black Hat . However , I have seen him one more time than you have , and is that , that I recommend Fear of a Black Hat to you for quick laughs . Remember , `` Do n't shoot to you see the whites ! ... .of their eyes ? No do n't shoot to you see the whites . '' FYM and enjoy the movie ."
179,1,train,"This is a very entertaining film which follows the rehearsal process of a NY production of Macbeth . Although it has a lot to say about power , jealousy and ambition ( the themes of Macbeth ) in our modern world , the film works best when it is not taking itself too seriously . Recognizable actors such as John Glover , Gloria Reubens and David Lansbury do nice jobs in the main roles , but the highlight for me was the hilarious scene where the `` murder '' of Banquo ( John Elsen ) is rehearsed . Probably a more entertaining film for those involved in theatre , but anyone who enjoys Shakespeare should enjoy this film ."
180,1,train,"A true hero of modern times , Chuck Norris has left TV `` Walker , Rexas Ranger `` , and is looking new steps for his artistic career . The President´s man is the second movie of a future TV series , with Norris in the title role , and with young actors like Jennifer Tung or Judson Mills ( one of the young rangers of `` Walker `` ) . The old master teachs to young aspirant . It´s one of the most powerful themes of `` The president´s man `` . In this tima , `` A line in the sand `` has reached world surprise for his tratment of terrorism in USA , months before the tragic September 11 . Eric Norris , son of Chuck is the director . The movie is amusing , a good action work , plenty of fights and heroism . Chuck Norris have many plans for the future . Bells of innocence , his next picture , will be the following ."
181,1,train,"Not to mention easily Pierce Brosnon 's best performance . Of course Greg Kinnear is always great . Really , when has he really been bad ? I think this film is incredibly underrated ! The use of colors in this movie is something very different in today 's film world where every other movie has the Payback blue filter . I also love the way they used the song by Asia . Proving that even what was once thought of as kinda cheesy can be really cool placed correctly . I was making my first feature when this came out . Being that my film was a hit-man movie , I had to check out anything in the genre that was released . After seeing it , I 'm sure it had some effect on me through the process . It was pretty cool when my film got on the IMDb that it would recommend this film if you liked mine . How any of the others relate I have no idea , making an even more interesting coincidence . http : //www.imdb.com/title/tt1337580/"
182,1,train,"I enjoyed this film . It was a joy to see a version so close to the vision of Peter O'Donnell . A number of people have disliked the film , but it has to be seen in context of the origin story that it is . The film uses flashback to show the young Modesty and the events that shaped her into the woman that she became . Before the Network . Before Willie Garvin . The pace is a trifle slow , and for my taste not enough tension is developed in the present day scenes . However this is acceptable just to get such a faithful version . If you like Modesty Blaise , you will enjoy it even with its faults , if you just want an action flick with car chases - forget it . It has the feeling of being the first of a franchise , but as I have never seen it promoted anywhere , I suspect there will be no more to follow . Sadly ."
183,1,train,"Action , horror , sci-fi , exploitation director Fred Olen Ray shows he has some talent as a director . Character actor William Smith is one of the best tough/bad guys in the industry . He treats the viewer with the best acting performance of his career . As for Randy Travis he gives his best Lee Van Cleef impression . He 's not bad in the film . Smith and Travis make the movie . As for the rest of the cast none of them really stand out . Ray did a great job directing this flick , Smith and Travis were good , I 'd give this B western on a scale of one to ten ( ten being the best ) a seven ."
184,1,train,"This is n't among Jimmy Stewart 's best films -- I 'm quick to admit that . However , while some view his film as pure propaganda , I 'm wondering what 's so wrong with that ? Yes , sure , like the TV show THE FBI , this is an obvious case of the Bureau doing some PR work to try to drum up support . But , as entertainment goes , it does a good job . Plus , surprisingly enough for the time it was made , the film focuses more on crime than espionage and `` Commies '' . Instead , it 's a fictionalization of one of the earliest agents and the career he chose . Now considering the agent is played by Jimmy Stewart , then it 's pretty certain the acting and writing were good -- as this was a movie with a real budget and a studio who was n't about to waste the star in a third-rate flick . So overall , it 's worth seeing but not especially great ."
185,1,train,"I suppose I always felt that Hotel du Nord was studio-bound , the movement of people cars and camera were just too effortlessly smooth and stagey to have been filmed on location . But no problem - it 's still a much underrated lovely composition from Marcel Carne . The plot seems a bit choppy at times , as if they were making it up as they went along , but because it is unpredictable holds the attention to the bitter end . The money shots when the 2 lovers are alone in their room are saddled with some rather stilted dialogue , but it 's all so lovely to fall into any inanity can be accepted . Are these 2 young people symbols of a cancerous hopelessness in pre-War France or simply idiots ? Suicide pacts are fairly common ; if the suicidees are young and healthy with their lives before them untrammelled would you think anything other than that they were just misguided fools ? Arletty played the part of prostitute well - she kept that zipper on her dress busy throughout anyway ! I 've only seen a few films with Jouvet - he is the most impressive invention as pimp in HDN - my trouble is shallow : every time I see his face I think of Sonnie Hale in Evergreen ! A remarkably atmospheric , well acted and photographed film with so much happening it needs a few viewings to get it all in place . Annabella and Aumont made an exceptionally beautiful couple ; Francois ( Heurtebise ) Perier in his 2nd film had a small amusing part as a gay man . All in all : wonderful ."
